,date,country,confirmed,deaths,new_case
14595,4/17/20,Austria,14595,431,8073.0
14596,4/17/20,Azerbaijan,1340,15,-13255.0
14597,4/17/20,Bahamas,54,9,-1286.0
14598,4/17/20,Bahrain,1740,7,1686.0
14599,4/17/20,Bangladesh,1838,75,98.0
14600,4/17/20,Barbados,75,5,-1763.0
14601,4/17/20,Belarus,4779,42,4704.0
14602,4/17/20,Belgium,36138,5163,31359.0
14603,4/17/20,Belize,18,2,-36120.0
14604,4/17/20,Benin,35,1,17.0
14605,4/17/20,Bhutan,5,0,-30.0
14606,4/17/20,Bolivia,465,31,460.0
14607,4/17/20,Bosnia and Herzegovina,1214,46,749.0
14608,4/17/20,Botswana,15,1,-1199.0
14609,4/17/20,Brazil,33682,2141,33667.0
14610,4/17/20,Brunei,136,1,-33546.0
14611,4/17/20,Bulgaria,846,41,710.0
14612,4/17/20,Burkina Faso,557,35,-289.0
14613,4/17/20,Burma,88,4,-469.0
14614,4/17/20,Burundi,5,1,-83.0
14615,4/17/20,Cabo Verde,56,1,51.0
14616,4/17/20,Cambodia,122,0,66.0
14617,4/17/20,Cameroon,996,22,874.0
14618,4/17/20,Canada,32814,1356,31818.0
14619,4/17/20,Central African Republic,12,0,-32802.0
14620,4/17/20,Chad,27,0,15.0
14621,4/17/20,Chile,9252,116,9225.0
14622,4/17/20,China,83760,4636,74508.0
14623,4/17/20,Colombia,3439,153,-80321.0
14624,4/17/20,Comoros,0,0,-3439.0
14625,4/17/20,Congo (Brazzaville),143,6,143.0
14626,4/17/20,Congo (Kinshasa),287,23,144.0
14627,4/17/20,Costa Rica,649,4,362.0
14628,4/17/20,Cote d'Ivoire,688,6,39.0
14629,4/17/20,Croatia,1814,36,1126.0
14630,4/17/20,Cuba,923,31,-891.0
14631,4/17/20,Cyprus,750,12,-173.0
14632,4/17/20,Czechia,6549,173,5799.0
14633,4/17/20,Denmark,7268,336,719.0
14634,4/17/20,Diamond Princess,712,13,-6556.0
14635,4/17/20,Djibouti,732,2,20.0
14636,4/17/20,Dominica,16,0,-716.0
14637,4/17/20,Dominican Republic,4126,200,4110.0
14638,4/17/20,Ecuador,8450,421,4324.0
14639,4/17/20,Egypt,2844,205,-5606.0
14640,4/17/20,El Salvador,177,7,-2667.0
14641,4/17/20,Equatorial Guinea,79,0,-98.0
14642,4/17/20,Eritrea,35,0,-44.0
14643,4/17/20,Estonia,1459,38,1424.0
14644,4/17/20,Eswatini,16,1,-1443.0
14645,4/17/20,Ethiopia,96,3,80.0
14646,4/17/20,Fiji,17,0,-79.0
14647,4/17/20,Finland,3489,82,3472.0
14648,4/17/20,France,148084,18683,144595.0
14649,4/17/20,Gabon,108,1,-147976.0
14650,4/17/20,Gambia,9,1,-99.0
14651,4/17/20,Georgia,370,3,361.0
14652,4/17/20,Germany,141397,4352,141027.0
14653,4/17/20,Ghana,641,8,-140756.0
14654,4/17/20,Greece,2224,108,1583.0
14655,4/17/20,Grenada,14,0,-2210.0
14656,4/17/20,Guatemala,214,7,200.0
14657,4/17/20,Guinea,477,3,263.0
14658,4/17/20,Guinea-Bissau,43,0,-434.0
14659,4/17/20,Guyana,63,6,20.0
14660,4/17/20,Haiti,43,3,-20.0
14661,4/17/20,Holy See,8,0,-35.0
14662,4/17/20,Honduras,442,41,434.0
14663,4/17/20,Hungary,1763,156,1321.0
14664,4/17/20,Iceland,1754,9,-9.0
14665,4/17/20,India,14352,486,12598.0
14666,4/17/20,Indonesia,5923,520,-8429.0
14667,4/17/20,Iran,79494,4958,73571.0
14668,4/17/20,Iraq,1482,81,-78012.0
14669,4/17/20,Ireland,13980,530,12498.0
14670,4/17/20,Israel,12982,151,-998.0
14671,4/17/20,Italy,172434,22745,159452.0
14672,4/17/20,Jamaica,143,5,-172291.0
14673,4/17/20,Japan,9787,190,9644.0
14674,4/17/20,Jordan,407,7,-9380.0
14675,4/17/20,Kazakhstan,1546,17,1139.0
14676,4/17/20,Kenya,246,11,-1300.0
14677,4/17/20,Kosovo,480,12,234.0
14678,4/17/20,Kuwait,1658,5,1178.0
14679,4/17/20,Kyrgyzstan,489,5,-1169.0
14680,4/17/20,Laos,19,0,-470.0
14681,4/17/20,Latvia,682,5,663.0
14682,4/17/20,Lebanon,668,21,-14.0
14683,4/17/20,Liberia,76,7,-592.0
14684,4/17/20,Libya,49,1,-27.0
14685,4/17/20,Liechtenstein,79,1,30.0
14686,4/17/20,Lithuania,1149,33,1070.0
14687,4/17/20,Luxembourg,3480,72,2331.0
14688,4/17/20,MS Zaandam,9,2,-3471.0
14689,4/17/20,Madagascar,117,0,108.0
14690,4/17/20,Malawi,17,2,-100.0
14691,4/17/20,Malaysia,5251,86,5234.0
14692,4/17/20,Maldives,28,0,-5223.0
14693,4/17/20,Mali,171,13,143.0
14694,4/17/20,Malta,422,3,251.0
14695,4/17/20,Mauritania,7,1,-415.0
14696,4/17/20,Mauritius,324,9,317.0
14697,4/17/20,Mexico,6875,546,6551.0
14698,4/17/20,Moldova,2264,56,-4611.0
14699,4/17/20,Monaco,94,3,-2170.0
14700,4/17/20,Mongolia,31,0,-63.0
14701,4/17/20,Montenegro,303,5,272.0
14702,4/17/20,Morocco,2564,135,2261.0
14703,4/17/20,Mozambique,34,0,-2530.0
14704,4/17/20,Namibia,16,0,-18.0
14705,4/17/20,Nepal,30,0,14.0
14706,4/17/20,Netherlands,30616,3471,30586.0
14707,4/17/20,New Zealand,1409,11,-29207.0
14708,4/17/20,Nicaragua,9,1,-1400.0
14709,4/17/20,Niger,627,18,618.0
14710,4/17/20,Nigeria,493,17,-134.0
14711,4/17/20,North Macedonia,1117,49,624.0
14712,4/17/20,Norway,6937,161,5820.0
14713,4/17/20,Oman,1069,6,-5868.0
14714,4/17/20,Pakistan,7025,135,5956.0
14715,4/17/20,Panama,4016,109,-3009.0
14716,4/17/20,Papua New Guinea,7,0,-4009.0
14717,4/17/20,Paraguay,199,8,192.0
14718,4/17/20,Peru,13489,300,13290.0
14719,4/17/20,Philippines,5878,387,-7611.0
14720,4/17/20,Poland,8379,332,2501.0
14721,4/17/20,Portugal,19022,657,10643.0
14722,4/17/20,Qatar,4663,7,-14359.0
14723,4/17/20,Romania,8067,411,3404.0
14724,4/17/20,Russia,32008,273,23941.0
14725,4/17/20,Rwanda,143,0,-31865.0
14726,4/17/20,Saint Kitts and Nevis,14,0,-129.0
14727,4/17/20,Saint Lucia,15,0,1.0
14728,4/17/20,Saint Vincent and the Grenadines,12,0,-3.0
14729,4/17/20,San Marino,435,39,423.0
14730,4/17/20,Sao Tome and Principe,4,0,-431.0
14731,4/17/20,Saudi Arabia,7142,87,7138.0
14732,4/17/20,Senegal,342,2,-6800.0
14733,4/17/20,Serbia,5690,110,5348.0
14734,4/17/20,Seychelles,11,0,-5679.0
14735,4/17/20,Sierra Leone,26,0,15.0
14736,4/17/20,Singapore,5050,11,5024.0
14737,4/17/20,Slovakia,1049,9,-4001.0
14738,4/17/20,Slovenia,1304,66,255.0
14739,4/17/20,Somalia,116,6,-1188.0
14740,4/17/20,South Africa,2783,50,2667.0
14741,4/17/20,South Korea,10635,230,7852.0
14742,4/17/20,South Sudan,4,0,-10631.0
14743,4/17/20,Spain,190839,20002,190835.0
14744,4/17/20,Sri Lanka,244,7,-190595.0
14745,4/17/20,Sudan,33,6,-211.0
14746,4/17/20,Suriname,10,1,-23.0
14747,4/17/20,Sweden,13216,1400,13206.0
14748,4/17/20,Switzerland,27078,1327,13862.0
14749,4/17/20,Syria,38,2,-27040.0
14750,4/17/20,Taiwan*,395,6,357.0
14751,4/17/20,Tajikistan,0,0,-395.0
14752,4/17/20,Tanzania,147,5,147.0
14753,4/17/20,Thailand,2700,47,2553.0
14754,4/17/20,Timor-Leste,18,0,-2682.0
14755,4/17/20,Togo,83,5,65.0
14756,4/17/20,Trinidad and Tobago,114,8,31.0
14757,4/17/20,Tunisia,864,37,750.0
14758,4/17/20,Turkey,78546,1769,77682.0
14759,4/17/20,US,699706,37411,621160.0
14760,4/17/20,Uganda,56,0,-699650.0
14761,4/17/20,Ukraine,4662,125,4606.0
14762,4/17/20,United Arab Emirates,6302,37,1640.0
14763,4/17/20,United Kingdom,109769,16910,103467.0
14764,4/17/20,Uruguay,502,9,-109267.0
14765,4/17/20,Uzbekistan,1405,4,903.0
14766,4/17/20,Venezuela,204,9,-1201.0
14767,4/17/20,Vietnam,268,0,64.0
14768,4/17/20,West Bank and Gaza,402,2,134.0
14769,4/17/20,Western Sahara,6,0,-396.0
14770,4/17/20,Yemen,1,0,-5.0
14771,4/17/20,Zambia,52,2,51.0
14772,4/17/20,Zimbabwe,24,3,-28.0
14773,4/18/20,Afghanistan,933,30,909.0
14774,4/18/20,Albania,548,26,-385.0
14775,4/18/20,Algeria,2534,367,1986.0
14776,4/18/20,Andorra,704,35,-1830.0
14777,4/18/20,Angola,24,2,-680.0
14778,4/18/20,Antigua and Barbuda,23,3,-1.0
14779,4/18/20,Argentina,2758,129,2735.0
14780,4/18/20,Armenia,1248,20,-1510.0
14781,4/18/20,Australia,6568,67,5320.0
14782,4/18/20,Austria,14671,443,8103.0
14783,4/18/20,Azerbaijan,1373,18,-13298.0
14784,4/18/20,Bahamas,55,9,-1318.0
14785,4/18/20,Bahrain,1773,7,1718.0
14786,4/18/20,Bangladesh,2144,84,371.0
14787,4/18/20,Barbados,75,5,-2069.0
14788,4/18/20,Belarus,4779,45,4704.0
14789,4/18/20,Belgium,37183,5453,32404.0
14790,4/18/20,Belize,18,2,-37165.0
14791,4/18/20,Benin,35,1,17.0
14792,4/18/20,Bhutan,5,0,-30.0
14793,4/18/20,Bolivia,493,31,488.0
14794,4/18/20,Bosnia and Herzegovina,1268,47,775.0
14795,4/18/20,Botswana,15,1,-1253.0
14796,4/18/20,Brazil,36658,2354,36643.0
14797,4/18/20,Brunei,137,1,-36521.0
14798,4/18/20,Bulgaria,878,41,741.0
14799,4/18/20,Burkina Faso,565,36,-313.0
14800,4/18/20,Burma,98,5,-467.0
14801,4/18/20,Burundi,5,1,-93.0
14802,4/18/20,Cabo Verde,58,1,53.0
14803,4/18/20,Cambodia,122,0,64.0
14804,4/18/20,Cameroon,1017,22,895.0
14805,4/18/20,Canada,34356,1401,33339.0
14806,4/18/20,Central African Republic,12,0,-34344.0
14807,4/18/20,Chad,33,0,21.0
14808,4/18/20,Chile,9730,126,9697.0
14809,4/18/20,China,83787,4636,74057.0
14810,4/18/20,Colombia,3439,153,-80348.0
14811,4/18/20,Comoros,0,0,-3439.0
14812,4/18/20,Congo (Brazzaville),143,6,143.0
14813,4/18/20,Congo (Kinshasa),307,25,164.0
14814,4/18/20,Costa Rica,655,4,348.0
14815,4/18/20,Cote d'Ivoire,801,8,146.0
14816,4/18/20,Croatia,1832,39,1031.0
14817,4/18/20,Cuba,986,32,-846.0
14818,4/18/20,Cyprus,761,12,-225.0
14819,4/18/20,Czechia,6606,181,5845.0
14820,4/18/20,Denmark,7437,346,831.0
14821,4/18/20,Diamond Princess,712,13,-6725.0
14822,4/18/20,Djibouti,732,2,20.0
14823,4/18/20,Dominica,16,0,-716.0
14824,4/18/20,Dominican Republic,4335,217,4319.0
14825,4/18/20,Ecuador,9022,456,4687.0
14826,4/18/20,Egypt,3032,224,-5990.0
14827,4/18/20,El Salvador,190,7,-2842.0
14828,4/18/20,Equatorial Guinea,79,0,-111.0
14829,4/18/20,Eritrea,39,0,-40.0
14830,4/18/20,Estonia,1512,38,1473.0
14831,4/18/20,Eswatini,22,1,-1490.0
14832,4/18/20,Ethiopia,105,3,83.0
14833,4/18/20,Fiji,17,0,-88.0
14834,4/18/20,Finland,3681,90,3664.0
14835,4/18/20,France,148086,19325,144405.0
14836,4/18/20,Gabon,108,1,-147978.0
14837,4/18/20,Gambia,9,1,-99.0
14838,4/18/20,Georgia,388,4,379.0
14839,4/18/20,Germany,143342,4459,142954.0
14840,4/18/20,Ghana,834,9,-142508.0
14841,4/18/20,Greece,2235,110,1401.0
14842,4/18/20,Grenada,14,0,-2221.0
14843,4/18/20,Guatemala,235,7,221.0
14844,4/18/20,Guinea,518,3,283.0
14845,4/18/20,Guinea-Bissau,46,0,-472.0
14846,4/18/20,Guyana,63,6,17.0
14847,4/18/20,Haiti,44,3,-19.0
14848,4/18/20,Holy See,8,0,-36.0
14849,4/18/20,Honduras,457,46,449.0
14850,4/18/20,Hungary,1834,172,1377.0
14851,4/18/20,Iceland,1760,9,-74.0
14852,4/18/20,India,15722,521,13962.0
14853,4/18/20,Indonesia,6248,535,-9474.0
14854,4/18/20,Iran,80868,5031,74620.0
14855,4/18/20,Iraq,1513,82,-79355.0
14856,4/18/20,Ireland,14758,571,13245.0
14857,4/18/20,Israel,13265,164,-1493.0
14858,4/18/20,Italy,175925,23227,162660.0
14859,4/18/20,Jamaica,163,5,-175762.0
14860,4/18/20,Japan,10296,222,10133.0
14861,4/18/20,Jordan,413,7,-9883.0
14862,4/18/20,Kazakhstan,1615,17,1202.0
14863,4/18/20,Kenya,262,12,-1353.0
14864,4/18/20,Kosovo,510,12,248.0
14865,4/18/20,Kuwait,1751,6,1241.0
14866,4/18/20,Kyrgyzstan,506,5,-1245.0
14867,4/18/20,Laos,19,0,-487.0
14868,4/18/20,Latvia,712,5,693.0
14869,4/18/20,Lebanon,672,21,-40.0
14870,4/18/20,Liberia,76,7,-596.0
14871,4/18/20,Libya,49,1,-27.0
14872,4/18/20,Liechtenstein,79,1,30.0
14873,4/18/20,Lithuania,1239,33,1160.0
14874,4/18/20,Luxembourg,3537,72,2298.0
14875,4/18/20,MS Zaandam,9,2,-3528.0
14876,4/18/20,Madagascar,120,0,111.0
14877,4/18/20,Malawi,17,2,-103.0
14878,4/18/20,Malaysia,5305,88,5288.0
14879,4/18/20,Maldives,35,0,-5270.0
14880,4/18/20,Mali,216,13,181.0
14881,4/18/20,Malta,426,3,210.0
14882,4/18/20,Mauritania,7,1,-419.0
14883,4/18/20,Mauritius,325,9,318.0
14884,4/18/20,Mexico,7497,650,7172.0
14885,4/18/20,Moldova,2378,57,-5119.0
14886,4/18/20,Monaco,94,3,-2284.0
14887,4/18/20,Mongolia,31,0,-63.0
14888,4/18/20,Montenegro,307,5,276.0
14889,4/18/20,Morocco,2685,137,2378.0
14890,4/18/20,Mozambique,35,0,-2650.0
14891,4/18/20,Namibia,16,0,-19.0
14892,4/18/20,Nepal,31,0,15.0
14893,4/18/20,Netherlands,31763,3613,31732.0
14894,4/18/20,New Zealand,1422,11,-30341.0
14895,4/18/20,Nicaragua,9,2,-1413.0
14896,4/18/20,Niger,639,19,630.0
14897,4/18/20,Nigeria,542,19,-97.0
14898,4/18/20,North Macedonia,1170,49,628.0
14899,4/18/20,Norway,7036,164,5866.0
14900,4/18/20,Oman,1180,6,-5856.0
14901,4/18/20,Pakistan,7638,143,6458.0
14902,4/18/20,Panama,4210,116,-3428.0
14903,4/18/20,Papua New Guinea,7,0,-4203.0
14904,4/18/20,Paraguay,202,8,195.0
14905,4/18/20,Peru,14420,348,14218.0
14906,4/18/20,Philippines,6087,397,-8333.0
14907,4/18/20,Poland,8742,347,2655.0
14908,4/18/20,Portugal,19685,687,10943.0
14909,4/18/20,Qatar,5008,8,-14677.0
14910,4/18/20,Romania,8418,421,3410.0
14911,4/18/20,Russia,36793,313,28375.0
14912,4/18/20,Rwanda,144,0,-36649.0
14913,4/18/20,Saint Kitts and Nevis,14,0,-130.0
14914,4/18/20,Saint Lucia,15,0,1.0
14915,4/18/20,Saint Vincent and the Grenadines,12,0,-3.0
14916,4/18/20,San Marino,455,39,443.0
14917,4/18/20,Sao Tome and Principe,4,0,-451.0
14918,4/18/20,Saudi Arabia,8274,92,8270.0
14919,4/18/20,Senegal,350,3,-7924.0
14920,4/18/20,Serbia,5994,117,5644.0
14921,4/18/20,Seychelles,11,0,-5983.0
14922,4/18/20,Sierra Leone,30,0,19.0
14923,4/18/20,Singapore,5992,11,5962.0
14924,4/18/20,Slovakia,1089,11,-4903.0
14925,4/18/20,Slovenia,1317,70,228.0
14926,4/18/20,Somalia,135,7,-1182.0
14927,4/18/20,South Africa,3034,52,2899.0
14928,4/18/20,South Korea,10653,232,7619.0
14929,4/18/20,South Sudan,4,0,-10649.0
14930,4/18/20,Spain,191726,20043,191722.0
14931,4/18/20,Sri Lanka,254,7,-191472.0
14932,4/18/20,Sudan,66,10,-188.0
14933,4/18/20,Suriname,10,1,-56.0
14934,4/18/20,Sweden,13822,1511,13812.0
14935,4/18/20,Switzerland,27404,1368,13582.0
14936,4/18/20,Syria,38,2,-27366.0
14937,4/18/20,Taiwan*,398,6,360.0
14938,4/18/20,Tajikistan,0,0,-398.0
14939,4/18/20,Tanzania,147,5,147.0
14940,4/18/20,Thailand,2733,47,2586.0
14941,4/18/20,Timor-Leste,18,0,-2715.0
14942,4/18/20,Togo,84,5,66.0
14943,4/18/20,Trinidad and Tobago,114,8,30.0
14944,4/18/20,Tunisia,864,37,750.0
14945,4/18/20,Turkey,82329,1890,81465.0
14946,4/18/20,US,732197,39753,649868.0
14947,4/18/20,Uganda,55,0,-732142.0
14948,4/18/20,Ukraine,5106,133,5051.0
14949,4/18/20,United Arab Emirates,6302,37,1196.0
14950,4/18/20,United Kingdom,115314,18028,109012.0
14951,4/18/20,Uruguay,508,9,-114806.0
14952,4/18/20,Uzbekistan,1490,5,982.0
14953,4/18/20,Venezuela,227,9,-1263.0
14954,4/18/20,Vietnam,268,0,41.0
14955,4/18/20,West Bank and Gaza,418,2,150.0
14956,4/18/20,Western Sahara,6,0,-412.0
14957,4/18/20,Yemen,1,0,-5.0
14958,4/18/20,Zambia,57,2,56.0
14959,4/18/20,Zimbabwe,25,3,-32.0
14960,4/19/20,Afghanistan,996,33,971.0
14961,4/19/20,Albania,562,26,-434.0
14962,4/19/20,Algeria,2629,375,2067.0
14963,4/19/20,Andorra,713,36,-1916.0
14964,4/19/20,Angola,24,2,-689.0
14965,4/19/20,Antigua and Barbuda,23,3,-1.0
14966,4/19/20,Argentina,2839,132,2816.0
14967,4/19/20,Armenia,1291,20,-1548.0
14968,4/19/20,Australia,6610,67,5319.0
14969,4/19/20,Austria,14749,452,8139.0
14970,4/19/20,Azerbaijan,1398,19,-13351.0
14971,4/19/20,Bahamas,55,9,-1343.0
14972,4/19/20,Bahrain,1881,7,1826.0
14973,4/19/20,Bangladesh,2456,91,575.0
14974,4/19/20,Barbados,75,5,-2381.0
14975,4/19/20,Belarus,4779,47,4704.0
14976,4/19/20,Belgium,38496,5683,33717.0
14977,4/19/20,Belize,18,2,-38478.0
14978,4/19/20,Benin,35,1,17.0
14979,4/19/20,Bhutan,5,0,-30.0
14980,4/19/20,Bolivia,520,32,515.0
14981,4/19/20,Bosnia and Herzegovina,1285,48,765.0
14982,4/19/20,Botswana,20,1,-1265.0
14983,4/19/20,Brazil,38654,2462,38634.0
14984,4/19/20,Brunei,138,1,-38516.0
14985,4/19/20,Bulgaria,894,42,756.0
14986,4/19/20,Burkina Faso,576,36,-318.0
14987,4/19/20,Burma,111,5,-465.0
14988,4/19/20,Burundi,5,1,-106.0
14989,4/19/20,Cabo Verde,61,1,56.0
14990,4/19/20,Cambodia,122,0,61.0
14991,4/19/20,Cameroon,1017,42,895.0
14992,4/19/20,Canada,35633,1565,34616.0
14993,4/19/20,Central African Republic,12,0,-35621.0
14994,4/19/20,Chad,33,0,21.0
14995,4/19/20,Chile,10088,133,10055.0
14996,4/19/20,China,83805,4636,73717.0
14997,4/19/20,Colombia,3792,179,-80013.0
14998,4/19/20,Comoros,0,0,-3792.0
14999,4/19/20,Congo (Brazzaville),143,6,143.0
15000,4/19/20,Congo (Kinshasa),327,25,184.0
15001,4/19/20,Costa Rica,660,5,333.0
15002,4/19/20,Cote d'Ivoire,847,9,187.0
15003,4/19/20,Croatia,1871,47,1024.0
15004,4/19/20,Cuba,1035,34,-836.0
15005,4/19/20,Cyprus,767,12,-268.0
15006,4/19/20,Czechia,6746,186,5979.0
15007,4/19/20,Denmark,7580,355,834.0
15008,4/19/20,Diamond Princess,712,13,-6868.0
15009,4/19/20,Djibouti,846,2,134.0
15010,4/19/20,Dominica,16,0,-830.0
15011,4/19/20,Dominican Republic,4680,226,4664.0
15012,4/19/20,Ecuador,9468,474,4788.0
15013,4/19/20,Egypt,3144,239,-6324.0
15014,4/19/20,El Salvador,201,7,-2943.0
15015,4/19/20,Equatorial Guinea,79,0,-122.0
15016,4/19/20,Eritrea,39,0,-40.0
15017,4/19/20,Estonia,1528,40,1489.0
15018,4/19/20,Eswatini,22,1,-1506.0
15019,4/19/20,Ethiopia,108,3,86.0
15020,4/19/20,Fiji,17,0,-91.0
15021,4/19/20,Finland,3783,94,3766.0
15022,4/19/20,France,153011,19720,149228.0
15023,4/19/20,Gabon,109,1,-152902.0
15024,4/19/20,Gambia,10,1,-99.0
15025,4/19/20,Georgia,394,4,384.0
15026,4/19/20,Germany,145184,4586,144790.0
15027,4/19/20,Ghana,1042,9,-144142.0
15028,4/19/20,Greece,2235,113,1193.0
15029,4/19/20,Grenada,14,0,-2221.0
15030,4/19/20,Guatemala,257,7,243.0
15031,4/19/20,Guinea,579,5,322.0
15032,4/19/20,Guinea-Bissau,50,0,-529.0
15033,4/19/20,Guyana,65,7,15.0
15034,4/19/20,Haiti,47,3,-18.0
15035,4/19/20,Holy See,8,0,-39.0
15036,4/19/20,Honduras,472,46,464.0
15037,4/19/20,Hungary,1916,189,1444.0
15038,4/19/20,Iceland,1771,9,-145.0
15039,4/19/20,India,17615,559,15844.0
15040,4/19/20,Indonesia,6575,582,-11040.0
15041,4/19/20,Iran,82211,5118,75636.0
15042,4/19/20,Iraq,1539,82,-80672.0
15043,4/19/20,Ireland,15251,610,13712.0
15044,4/19/20,Israel,13491,172,-1760.0
15045,4/19/20,Italy,178972,23660,165481.0
15046,4/19/20,Jamaica,173,5,-178799.0
15047,4/19/20,Japan,10797,236,10624.0
15048,4/19/20,Jordan,417,7,-10380.0
15049,4/19/20,Kazakhstan,1676,17,1259.0
15050,4/19/20,Kenya,270,14,-1406.0
15051,4/19/20,Kosovo,561,12,291.0
15052,4/19/20,Kuwait,1915,7,1354.0
15053,4/19/20,Kyrgyzstan,554,5,-1361.0
15054,4/19/20,Laos,19,0,-535.0
15055,4/19/20,Latvia,727,5,708.0
15056,4/19/20,Lebanon,673,21,-54.0
15057,4/19/20,Liberia,91,8,-582.0
15058,4/19/20,Libya,51,1,-40.0
15059,4/19/20,Liechtenstein,81,1,30.0
15060,4/19/20,Lithuania,1298,35,1217.0
15061,4/19/20,Luxembourg,3550,73,2252.0
15062,4/19/20,MS Zaandam,9,2,-3541.0
15063,4/19/20,Madagascar,121,0,112.0
15064,4/19/20,Malawi,17,2,-104.0
15065,4/19/20,Malaysia,5389,89,5372.0
15066,4/19/20,Maldives,52,0,-5337.0
15067,4/19/20,Mali,224,14,172.0
15068,4/19/20,Malta,427,3,203.0
15069,4/19/20,Mauritania,7,1,-420.0
15070,4/19/20,Mauritius,328,9,321.0
15071,4/19/20,Mexico,8261,686,7933.0
15072,4/19/20,Moldova,2472,67,-5789.0
15073,4/19/20,Monaco,94,3,-2378.0
15074,4/19/20,Mongolia,32,0,-62.0
15075,4/19/20,Montenegro,308,5,276.0
15076,4/19/20,Morocco,2855,141,2547.0
15077,4/19/20,Mozambique,39,0,-2816.0
15078,4/19/20,Namibia,16,0,-23.0
15079,4/19/20,Nepal,31,0,15.0
15080,4/19/20,Netherlands,32833,3697,32802.0
15081,4/19/20,New Zealand,1431,12,-31402.0
15082,4/19/20,Nicaragua,10,2,-1421.0
15083,4/19/20,Niger,648,20,638.0
15084,4/19/20,Nigeria,627,21,-21.0
15085,4/19/20,North Macedonia,1207,51,580.0
15086,4/19/20,Norway,7078,165,5871.0
15087,4/19/20,Oman,1266,7,-5812.0
15088,4/19/20,Pakistan,8348,168,7082.0
15089,4/19/20,Panama,4273,120,-4075.0
15090,4/19/20,Papua New Guinea,7,0,-4266.0
15091,4/19/20,Paraguay,206,8,199.0
15092,4/19/20,Peru,15628,400,15422.0
15093,4/19/20,Philippines,6259,409,-9369.0
15094,4/19/20,Poland,9287,360,3028.0
15095,4/19/20,Portugal,20206,714,10919.0
15096,4/19/20,Qatar,5448,8,-14758.0
15097,4/19/20,Romania,8746,451,3298.0
15098,4/19/20,Russia,42853,361,34107.0
15099,4/19/20,Rwanda,147,0,-42706.0
15100,4/19/20,Saint Kitts and Nevis,14,0,-133.0
15101,4/19/20,Saint Lucia,15,0,1.0
15102,4/19/20,Saint Vincent and the Grenadines,12,0,-3.0
15103,4/19/20,San Marino,461,39,449.0
15104,4/19/20,Sao Tome and Principe,4,0,-457.0
15105,4/19/20,Saudi Arabia,9362,97,9358.0
15106,4/19/20,Senegal,367,3,-8995.0
15107,4/19/20,Serbia,6318,122,5951.0
15108,4/19/20,Seychelles,11,0,-6307.0
15109,4/19/20,Sierra Leone,35,0,24.0
15110,4/19/20,Singapore,6588,11,6553.0
15111,4/19/20,Slovakia,1161,12,-5427.0
15112,4/19/20,Slovenia,1330,74,169.0
15113,4/19/20,Somalia,164,7,-1166.0
15114,4/19/20,South Africa,3158,54,2994.0
15115,4/19/20,South Korea,10661,234,7503.0
15116,4/19/20,South Sudan,4,0,-10657.0
15117,4/19/20,Spain,198674,20453,198670.0
15118,4/19/20,Sri Lanka,271,7,-198403.0
15119,4/19/20,Sudan,66,10,-205.0
15120,4/19/20,Suriname,10,1,-56.0
15121,4/19/20,Sweden,14385,1540,14375.0
15122,4/19/20,Switzerland,27740,1393,13355.0
15123,4/19/20,Syria,39,3,-27701.0
15124,4/19/20,Taiwan*,420,6,381.0
15125,4/19/20,Tajikistan,0,0,-420.0
15126,4/19/20,Tanzania,170,7,170.0
15127,4/19/20,Thailand,2765,47,2595.0
15128,4/19/20,Timor-Leste,19,0,-2746.0
15129,4/19/20,Togo,84,5,65.0
15130,4/19/20,Trinidad and Tobago,114,8,30.0
15131,4/19/20,Tunisia,879,38,765.0
15132,4/19/20,Turkey,86306,2017,85427.0
15133,4/19/20,US,758809,40945,672503.0
15134,4/19/20,Uganda,55,0,-758754.0
15135,4/19/20,Ukraine,5449,141,5394.0
15136,4/19/20,United Arab Emirates,6781,41,1332.0
15137,4/19/20,United Kingdom,121172,18527,114391.0
15138,4/19/20,Uruguay,517,10,-120655.0
15139,4/19/20,Uzbekistan,1565,5,1048.0
15140,4/19/20,Venezuela,256,9,-1309.0
15141,4/19/20,Vietnam,268,0,12.0
15142,4/19/20,West Bank and Gaza,437,3,169.0
15143,4/19/20,Western Sahara,6,0,-431.0
15144,4/19/20,Yemen,1,0,-5.0
15145,4/19/20,Zambia,61,3,60.0
15146,4/19/20,Zimbabwe,25,3,-36.0
15147,4/2/20,Afghanistan,273,6,248.0
15148,4/2/20,Albania,277,16,4.0
15149,4/2/20,Algeria,986,86,709.0
15150,4/2/20,Andorra,428,15,-558.0
15151,4/2/20,Angola,8,2,-420.0
15152,4/2/20,Antigua and Barbuda,9,0,1.0
15153,4/2/20,Argentina,1133,36,1124.0
15154,4/2/20,Armenia,663,7,-470.0
15155,4/2/20,Australia,5116,24,4453.0
15156,4/2/20,Austria,11129,158,6013.0
15157,4/2/20,Azerbaijan,400,5,-10729.0
15158,4/2/20,Bahamas,24,1,-376.0
15159,4/2/20,Bahrain,643,4,619.0
15160,4/2/20,Bangladesh,56,6,-587.0
15161,4/2/20,Barbados,46,0,-10.0
15162,4/2/20,Belarus,304,4,258.0
15163,4/2/20,Belgium,15348,1011,15044.0
15164,4/2/20,Belize,3,0,-15345.0
15165,4/2/20,Benin,13,0,10.0
15166,4/2/20,Bhutan,5,0,-8.0
15167,4/2/20,Bolivia,123,8,118.0
15168,4/2/20,Bosnia and Herzegovina,533,16,410.0
